source,apn_given,address_given,address
City Owned Within CDs.csv,5576002900,"",""
City Owned Within CDs.csv,5576003900,"",""
City Owned Within CDs.csv,5576007900,"",""
City Owned Within CDs.csv,5576007901,"",""
City Owned Within CDs.csv,5576010900,"",""
City Owned Within CDs.csv,5577006900,"",""
City Owned Within CDs.csv,5577006901,"",""
City Owned Within CDs.csv,5577006904,"",""
City Owned Within CDs.csv,5577008903,"",""
City Owned Within CDs.csv,5577008904,"",""
City Owned Within CDs.csv,5577008905,"",""
City Owned Within CDs.csv,5577011902,"",""
City Owned Within CDs.csv,5577012901,"",""
City Owned Within CDs.csv,5577013900,"",""
City Owned Within CDs.csv,5577013901,"",""
City Owned Within CDs.csv,5577013902,"",""
City Owned Within CDs.csv,5577013904,"",""
City Owned Within CDs.csv,5577014900,"",""
City Owned Within CDs.csv,5577016900,"",""
City Owned Within CDs.csv,5577019901,"",""
City Owned Within CDs.csv,5577020900,"",""
City Owned Within CDs.csv,5577032900,"",""
City Owned Within CDs.csv,5577032901,"",""
City Owned Within CDs.csv,5577035900,"",""
City Owned Within CDs.csv,5580016900,"",""
City Owned Within CDs.csv,5581001903,"",""
City Owned Within CDs.csv,5581001904,"",""
City Owned Within CDs.csv,5581001906,"",""
City Owned Within CDs.csv,5581002900,"",""
City Owned Within CDs.csv,5581004900,"",""
City Owned Within CDs.csv,5581004901,"",""
City Owned Within CDs.csv,5581005900,"",""
City Owned Within CDs.csv,5581005901,"",""
City Owned Within CDs.csv,5581005902,"",""
City Owned Within CDs.csv,5581005903,"",""
City Owned Within CDs.csv,5581005904,"",""
City Owned Within CDs.csv,5581005905,"",""
City Owned Within CDs.csv,5581006900,"",""
City Owned Within CDs.csv,5581008900,"",""
City Owned Within CDs.csv,5581009900,"",""
City Owned Within CDs.csv,5581010900,"",""
City Owned Within CDs.csv,5581010901,"",""
City Owned Within CDs.csv,5581010902,"",""
City Owned Within CDs.csv,5581010903,"",""
City Owned Within CDs.csv,5581011900,"",""
City Owned Within CDs.csv,5581011901,"",""
City Owned Within CDs.csv,5581012900,"",""
City Owned Within CDs.csv,5581013900,"",""
City Owned Within CDs.csv,5581013901,"",""
City Owned Within CDs.csv,5581014900,"",""
City Owned Within CDs.csv,5581015900,"",""
City Owned Within CDs.csv,5581016900,"",""
City Owned Within CDs.csv,5581017900,"",""
City Owned Within CDs.csv,5581026900,"",""
City Owned Within CDs.csv,5582001900,"",""
City Owned Within CDs.csv,5583021900,"",""
City Owned Within CDs.csv,5583025900,"",""
City Owned Within CDs.csv,5585003900,"",""
City Owned Within CDs.csv,5585005900,"",""
City Owned Within CDs.csv,5586028900,"",""
City Owned Within CDs.csv,5587023900,"",""
City Owned Within CDs.csv,5587025900,"",""
City Owned Within CDs.csv,5587025901,"",""
City Owned Within CDs.csv,5587027900,"",""
City Owned Within CDs.csv,5588001900,"",""
City Owned Within CDs.csv,5588036900,"",""
City Owned Within CDs.csv,5590017901,"",""
City Owned Within CDs.csv,5590020900,"",""
City Owned Within CDs.csv,5591022900,"",""
City Owned Within CDs.csv,5593001901,"",""
City Owned Within CDs.csv,5593002902,"",""
City Owned Within CDs.csv,5593002904,"",""
City Owned Within CDs.csv,5593002906,"",""
City Owned Within CDs.csv,5593002907,"",""
City Owned Within CDs.csv,5593002908,"",""
City Owned Within CDs.csv,5593002909,"",""
City Owned Within CDs.csv,5593002910,"",""
City Owned Within CDs.csv,5593002911,"",""
City Owned Within CDs.csv,5593002916,"",""
City Owned Within CDs.csv,5593002917,"",""
City Owned Within CDs.csv,5593004904,"",""
City Owned Within CDs.csv,5593012906,"",""
City Owned Within CDs.csv,5593012909,"",""
City Owned Within CDs.csv,5593018900,"",""
City Owned Within CDs.csv,5593018903,"",""
City Owned Within CDs.csv,5593018906,"",""
City Owned Within CDs.csv,5593018907,"",""
City Owned Within CDs.csv,5593027900,"",""
City Owned Within CDs.csv,5593028900,"",""
City Owned Within CDs.csv,5593029900,"",""
City Owned Within CDs.csv,5593030902,"",""
City Owned Within CDs.csv,5593030903,"",""
City Owned Within CDs.csv,5593030904,"",""
City Owned Within CDs.csv,5594016901,"",""
City Owned Within CDs.csv,5594016902,"",""
City Owned Within CDs.csv,5594016903,"",""
City Owned Within CDs.csv,5626009900,"",""
City Owned Within CDs.csv,5666024901,"",""
City Owned Within CDs.csv,5666024902,"",""
City Owned Within CDs.csv,5666025906,"",""
City Owned Within CDs.csv,5666025907,"",""
City Owned Within CDs.csv,5671001900,"",""
City Owned Within CDs.csv,5671009900,"",""
City Owned Within CDs.csv,5672021900,"",""
City Owned Within CDs.csv,5678021902,"",""
City Owned Within CDs.csv,5683013900,"",""
City Owned Within CDs.csv,5683021900,"",""
City Owned Within CDs.csv,5683022900,"",""
City Owned Within CDs.csv,5685020900,"",""
City Owned Within CDs.csv,5686003900,"",""
City Owned Within CDs.csv,5686004900,"",""
City Owned Within CDs.csv,5686004901,"",""
City Owned Within CDs.csv,5686004902,"",""
City Owned Within CDs.csv,5686004903,"",""
City Owned Within CDs.csv,5686004904,"",""
City Owned Within CDs.csv,5686018900,"",""
City Owned Within CDs.csv,5686021900,"",""
City Owned Within CDs.csv,5686021901,"",""
City Owned Within CDs.csv,5689004900,"",""
City Owned Within CDs.csv,5689008900,"",""
City Owned Within CDs.csv,5689030900,"",""
City Owned Within CDs.csv,5689031904,"",""
City Owned Within CDs.csv,5689031905,"",""
City Owned Within CDs.csv,5689031906,"",""
City Owned Within CDs.csv,5689031907,"",""
City Owned Within CDs.csv,5689031908,"",""
City Owned Within CDs.csv,5689033903,"",""
City Owned Within CDs.csv,5690022900,"",""
City Owned Within CDs.csv,5691017900,"",""
City Owned Within CDs.csv,5691017901,"",""
City Owned Within CDs.csv,5691017904,"",""
City Owned Within CDs.csv,5708007900,"",""
City Owned Within CDs.csv,5708007902,"",""
City Owned Within CDs.csv,5716011900,"",""
City Owned Within CDs.csv,5716012900,"",""
City Owned Within CDs.csv,5869016900,"",""
City Owned Within CDs.csv,6001001900,"",""
City Owned Within CDs.csv,6001001901,"",""
City Owned Within CDs.csv,6001007900,"",""
City Owned Within CDs.csv,6001007901,"",""
City Owned Within CDs.csv,6001009900,"",""
City Owned Within CDs.csv,6001009901,"",""
City Owned Within CDs.csv,6001019900,"",""
City Owned Within CDs.csv,6002001900,"",""
City Owned Within CDs.csv,6002024900,"",""
City Owned Within CDs.csv,6002030904,"",""
City Owned Within CDs.csv,6002030905,"",""
City Owned Within CDs.csv,6003021900,"",""
City Owned Within CDs.csv,6003031904,"",""
City Owned Within CDs.csv,6004001902,"",""
City Owned Within CDs.csv,6006002900,"",""
City Owned Within CDs.csv,6006015900,"",""
City Owned Within CDs.csv,6007013900,"",""
City Owned Within CDs.csv,6007013901,"",""
City Owned Within CDs.csv,6007013902,"",""
City Owned Within CDs.csv,6007013903,"",""
City Owned Within CDs.csv,6015036900,"",""
City Owned Within CDs.csv,6017014900,"",""
City Owned Within CDs.csv,6020013900,"",""
City Owned Within CDs.csv,6020013901,"",""
City Owned Within CDs.csv,6020016900,"",""
City Owned Within CDs.csv,6020016901,"",""
City Owned Within CDs.csv,6022023900,"",""
City Owned Within CDs.csv,6031001901,"",""
City Owned Within CDs.csv,6031001903,"",""
City Owned Within CDs.csv,6031014900,"",""
City Owned Within CDs.csv,6032012904,"",""
City Owned Within CDs.csv,6032012905,"",""
City Owned Within CDs.csv,6032013902,"",""
City Owned Within CDs.csv,6032013903,"",""
City Owned Within CDs.csv,6032013904,"",""
City Owned Within CDs.csv,6032015901,"",""
City Owned Within CDs.csv,6032035908,"",""
City Owned Within CDs.csv,6036009900,"",""
City Owned Within CDs.csv,6038001900,"",""
City Owned Within CDs.csv,6038001901,"",""
City Owned Within CDs.csv,6038010902,"",""
City Owned Within CDs.csv,6038013900,"",""
City Owned Within CDs.csv,6039001900,"",""
City Owned Within CDs.csv,6039003900,"",""
City Owned Within CDs.csv,6040013901,"",""
City Owned Within CDs.csv,6040014905,"",""
City Owned Within CDs.csv,6040014906,"",""
City Owned Within CDs.csv,6040015900,"",""
City Owned Within CDs.csv,6040015901,"",""
City Owned Within CDs.csv,6041023901,"",""
City Owned Within CDs.csv,6042003900,"",""
City Owned Within CDs.csv,6042003901,"",""
City Owned Within CDs.csv,6044007902,"",""
City Owned Within CDs.csv,6046021915,"",""
City Owned Within CDs.csv,6046021916,"",""
City Owned Within CDs.csv,6046021917,"",""
City Owned Within CDs.csv,6048012931,"",""
City Owned Within CDs.csv,6048012932,"",""
City Owned Within CDs.csv,6048012933,"",""
City Owned Within CDs.csv,6048013923,"",""
City Owned Within CDs.csv,6048013928,"",""
City Owned Within CDs.csv,6048016900,"",""
City Owned Within CDs.csv,6048024903,"",""
City Owned Within CDs.csv,6048024904,"",""
City Owned Within CDs.csv,6048024905,"",""
City Owned Within CDs.csv,6048028934,"",""
City Owned Within CDs.csv,6048028935,"",""
City Owned Within CDs.csv,6049013900,"",""
City Owned Within CDs.csv,6049014900,"",""
City Owned Within CDs.csv,6049014901,"",""
City Owned Within CDs.csv,6049028900,"",""
City Owned Within CDs.csv,6049029900,"",""
City Owned Within CDs.csv,6050025900,"",""
City Owned Within CDs.csv,6050026900,"",""
City Owned Within CDs.csv,6050027900,"",""
City Owned Within CDs.csv,6050028900,"",""
City Owned Within CDs.csv,6050035900,"",""
City Owned Within CDs.csv,6051002900,"",""
City Owned Within CDs.csv,6051027900,"",""
City Owned Within CDs.csv,6051028900,"",""
City Owned Within CDs.csv,6051030902,"",""
City Owned Within CDs.csv,6052003900,"",""
City Owned Within CDs.csv,6052014900,"",""
City Owned Within CDs.csv,6052019900,"",""
City Owned Within CDs.csv,6052030900,"",""
City Owned Within CDs.csv,6053006904,"",""
City Owned Within CDs.csv,6053006926,"",""
City Owned Within CDs.csv,6053008900,"",""
City Owned Within CDs.csv,6053012901,"",""
City Owned Within CDs.csv,6053013901,"",""
City Owned Within CDs.csv,6053013902,"",""
City Owned Within CDs.csv,6053014900,"",""
City Owned Within CDs.csv,6054003900,"",""
City Owned Within CDs.csv,6054003901,"",""
City Owned Within CDs.csv,6054003902,"",""
City Owned Within CDs.csv,6054004900,"",""
City Owned Within CDs.csv,6054004901,"",""
City Owned Within CDs.csv,6054004902,"",""
City Owned Within CDs.csv,6054023900,"",""
City Owned Within CDs.csv,6054023901,"",""
City Owned Within CDs.csv,6054025900,"",""
City Owned Within CDs.csv,6054025901,"",""
City Owned Within CDs.csv,6054028900,"",""
City Owned Within CDs.csv,6054031900,"",""
City Owned Within CDs.csv,6054031901,"",""
City Owned Within CDs.csv,6054031902,"",""
City Owned Within CDs.csv,6054031903,"",""
City Owned Within CDs.csv,6055016900,"",""
City Owned Within CDs.csv,6055016901,"",""
City Owned Within CDs.csv,6055020900,"",""
City Owned Within CDs.csv,6055020901,"",""
City Owned Within CDs.csv,6055021900,"",""
City Owned Within CDs.csv,6055021901,"",""
City Owned Within CDs.csv,6055021902,"",""
City Owned Within CDs.csv,6057010902,"",""
City Owned Within CDs.csv,6063029901,"",""
City Owned Within CDs.csv,6065017907,"",""
City Owned Within CDs.csv,6065022900,"",""
City Owned Within CDs.csv,6065022901,"",""
City Owned Within CDs.csv,6065022902,"",""
City Owned Within CDs.csv,6065022903,"",""
City Owned Within CDs.csv,6065023903,"",""
City Owned Within CDs.csv,6065023907,"",""
City Owned Within CDs.csv,6065023908,"",""
City Owned Within CDs.csv,6065023909,"",""
City Owned Within CDs.csv,6065023910,"",""
City Owned Within CDs.csv,6065023911,"",""
City Owned Within CDs.csv,6065023915,"",""
City Owned Within CDs.csv,6065023916,"",""
City Owned Within CDs.csv,6065033900,"",""
City Owned Within CDs.csv,6065034901,"",""
City Owned Within CDs.csv,6065034902,"",""
City Owned Within CDs.csv,6065034903,"",""
City Owned Within CDs.csv,6065034904,"",""
City Owned Within CDs.csv,6065034905,"",""
City Owned Within CDs.csv,6065034906,"",""
City Owned Within CDs.csv,6065034907,"",""
City Owned Within CDs.csv,6065034908,"",""
City Owned Within CDs.csv,6065034909,"",""
City Owned Within CDs.csv,6065034910,"",""
City Owned Within CDs.csv,6066015900,"",""
City Owned Within CDs.csv,6067001902,"",""
City Owned Within CDs.csv,6067013900,"",""
City Owned Within CDs.csv,6067013902,"",""
City Owned Within CDs.csv,6067014902,"",""
City Owned Within CDs.csv,6068002900,"",""
City Owned Within CDs.csv,6069003903,"",""
City Owned Within CDs.csv,6069003904,"",""
City Owned Within CDs.csv,6069003905,"",""
City Owned Within CDs.csv,6069003906,"",""
City Owned Within CDs.csv,6069009900,"",""
City Owned Within CDs.csv,6069025901,"",""
City Owned Within CDs.csv,6069029902,"",""
City Owned Within CDs.csv,6069029904,"",""
City Owned Within CDs.csv,6069029906,"",""
City Owned Within CDs.csv,6069029913,"",""
City Owned Within CDs.csv,6069029915,"",""
City Owned Within CDs.csv,6069029917,"",""
City Owned Within CDs.csv,6070001900,"",""
City Owned Within CDs.csv,6070001901,"",""
City Owned Within CDs.csv,6070002902,"",""
City Owned Within CDs.csv,6070002903,"",""
City Owned Within CDs.csv,6070002904,"",""
City Owned Within CDs.csv,6070004900,"",""
City Owned Within CDs.csv,6070008900,"",""
City Owned Within CDs.csv,6070008901,"",""
City Owned Within CDs.csv,6070010900,"",""
City Owned Within CDs.csv,6070011900,"",""
City Owned Within CDs.csv,6070011901,"",""
City Owned Within CDs.csv,6070011902,"",""
City Owned Within CDs.csv,6070012900,"",""
City Owned Within CDs.csv,6070013900,"",""
City Owned Within CDs.csv,6070013901,"",""
City Owned Within CDs.csv,6070016900,"",""
City Owned Within CDs.csv,6070016901,"",""
City Owned Within CDs.csv,6070017900,"",""
City Owned Within CDs.csv,6070017901,"",""
City Owned Within CDs.csv,6070017902,"",""
City Owned Within CDs.csv,6071001900,"",""
City Owned Within CDs.csv,6071002900,"",""
City Owned Within CDs.csv,6071003900,"",""
City Owned Within CDs.csv,6071004900,"",""
City Owned Within CDs.csv,6071005900,"",""
City Owned Within CDs.csv,6071006900,"",""
City Owned Within CDs.csv,6071021914,"",""
City Owned Within CDs.csv,6071021915,"",""
City Owned Within CDs.csv,6071021916,"",""
City Owned Within CDs.csv,6071022900,"",""
City Owned Within CDs.csv,6071022902,"",""
City Owned Within CDs.csv,6072001900,"",""
City Owned Within CDs.csv,6072003900,"",""
City Owned Within CDs.csv,6072005900,"",""
City Owned Within CDs.csv,6072007900,"",""
City Owned Within CDs.csv,6074010905,"",""
City Owned Within CDs.csv,6074010907,"",""
City Owned Within CDs.csv,6074024900,"",""
City Owned Within CDs.csv,6084001900,"",""
City Owned Within CDs.csv,6084002901,"",""
City Owned Within CDs.csv,6084003901,"",""
City Owned Within CDs.csv,6084004900,"",""
City Owned Within CDs.csv,6084005900,"",""
City Owned Within CDs.csv,6084006900,"",""
City Owned Within CDs.csv,6086025900,"",""
City Owned Within CDs.csv,6108005902,"",""
City Owned Within CDs.csv,6108007900,"",""
City Owned Within CDs.csv,6111026900,"",""
City Owned Within CDs.csv,6117023902,"",""
City Owned Within CDs.csv,6117024902,"",""
City Owned Within CDs.csv,6119006900,"",""
City Owned Within CDs.csv,6119012900,"",""
City Owned Within CDs.csv,6119017900,"",""
City Owned Within CDs.csv,6119025900,"",""
City Owned Within CDs.csv,6120021900,"",""
City Owned Within CDs.csv,6120023908,"",""
City Owned Within CDs.csv,6120023910,"",""
City Owned Within CDs.csv,6120024900,"",""
City Owned Within CDs.csv,6120025900,"",""
City Owned Within CDs.csv,6120026900,"",""
City Owned Within CDs.csv,6120026902,"",""
City Owned Within CDs.csv,6120027901,"",""
City Owned Within CDs.csv,6120028901,"",""
City Owned Within CDs.csv,6120029900,"",""
City Owned Within CDs.csv,6121001901,"",""
City Owned Within CDs.csv,6121001904,"",""
City Owned Within CDs.csv,6121002901,"",""
City Owned Within CDs.csv,6121003901,"",""
City Owned Within CDs.csv,6121003902,"",""
City Owned Within CDs.csv,6121004901,"",""
City Owned Within CDs.csv,6121019902,"",""
City Owned Within CDs.csv,6121022903,"",""
City Owned Within CDs.csv,6132003900,"",""
City Owned Within CDs.csv,6132004900,"",""
City Owned Within CDs.csv,6132005900,"",""
City Owned Within CDs.csv,6132006900,"",""
City Owned Within CDs.csv,7315015905,"",""
City Owned Within CDs.csv,7315015910,"",""
City Owned Within CDs.csv,7315016900,"",""
City Owned Within CDs.csv,7315016901,"",""
City Owned Within CDs.csv,7315016902,"",""
City Owned Within CDs.csv,7315016903,"",""
City Owned Within CDs.csv,7315017900,"",""
City Owned Within CDs.csv,7315017901,"",""
City Owned Within CDs.csv,7315017902,"",""
City Owned Within CDs.csv,7315018900,"",""
City Owned Within CDs.csv,7339007901,"",""
City Owned Within CDs.csv,7339008911,"",""
City Owned Within CDs.csv,7339008912,"",""
City Owned Within CDs.csv,7339008913,"",""
City Owned Within CDs.csv,7339008914,"",""
City Owned Within CDs.csv,7347004901,"",""
City Owned Within CDs.csv,7347004902,"",""
City Owned Within CDs.csv,7347004903,"",""
City Owned Within CDs.csv,7351019904,"",""
City Owned Within CDs.csv,7351033900,"",""
City Owned Within CDs.csv,7351033901,"",""
City Owned Within CDs.csv,7351034901,"",""
City Owned Within CDs.csv,7404019900,"",""
City Owned Within CDs.csv,7404020900,"",""
City Owned Within CDs.csv,7404030900,"",""
City Owned Within CDs.csv,7404032900,"",""
City Owned Within CDs.csv,7404032901,"",""
City Owned Within CDs.csv,7404034900,"",""
City Owned Within CDs.csv,7410002900,"",""
City Owned Within CDs.csv,7410026900,"",""
City Owned Within CDs.csv,7411002902,"",""
City Owned Within CDs.csv,7411007900,"",""
City Owned Within CDs.csv,7411029900,"",""
City Owned Within CDs.csv,7411029901,"",""
City Owned Within CDs.csv,7412012900,"",""
City Owned Within CDs.csv,7412012901,"",""
City Owned Within CDs.csv,7412014900,"",""
City Owned Within CDs.csv,7412015900,"",""
City Owned Within CDs.csv,7412023900,"",""
City Owned Within CDs.csv,7412024902,"",""
City Owned Within CDs.csv,7412026911,"",""
City Owned Within CDs.csv,7412026912,"",""
City Owned Within CDs.csv,7412026915,"",""
City Owned Within CDs.csv,7413012918,"",""
City Owned Within CDs.csv,7413012919,"",""
City Owned Within CDs.csv,7413012920,"",""
City Owned Within CDs.csv,7413012921,"",""
City Owned Within CDs.csv,7413012922,"",""
City Owned Within CDs.csv,7413012923,"",""
City Owned Within CDs.csv,7413025900,"",""
City Owned Within CDs.csv,7413025901,"",""
City Owned Within CDs.csv,7413025902,"",""
City Owned Within CDs.csv,7413025903,"",""
City Owned Within CDs.csv,7413025904,"",""
City Owned Within CDs.csv,7413025905,"",""
City Owned Within CDs.csv,7413025906,"",""
City Owned Within CDs.csv,7413025907,"",""
City Owned Within CDs.csv,7413025908,"",""
City Owned Within CDs.csv,7413025909,"",""
City Owned Within CDs.csv,7413025910,"",""
City Owned Within CDs.csv,7413025911,"",""
City Owned Within CDs.csv,7413025912,"",""
City Owned Within CDs.csv,7413025913,"",""
City Owned Within CDs.csv,7413025914,"",""
City Owned Within CDs.csv,7413025915,"",""
City Owned Within CDs.csv,7413025916,"",""
City Owned Within CDs.csv,7413025917,"",""
City Owned Within CDs.csv,7413025918,"",""
City Owned Within CDs.csv,7413025919,"",""
City Owned Within CDs.csv,7413025920,"",""
City Owned Within CDs.csv,7413025921,"",""
City Owned Within CDs.csv,7413025922,"",""
City Owned Within CDs.csv,7413025923,"",""
City Owned Within CDs.csv,7413025924,"",""
City Owned Within CDs.csv,7413025925,"",""
City Owned Within CDs.csv,7413025926,"",""
City Owned Within CDs.csv,7413025927,"",""
City Owned Within CDs.csv,7413025928,"",""
City Owned Within CDs.csv,7413025929,"",""
City Owned Within CDs.csv,7413025930,"",""
City Owned Within CDs.csv,7413025931,"",""
City Owned Within CDs.csv,7413025932,"",""
City Owned Within CDs.csv,7413025933,"",""
City Owned Within CDs.csv,7413025934,"",""
City Owned Within CDs.csv,7413025935,"",""
City Owned Within CDs.csv,7413025936,"",""
City Owned Within CDs.csv,7413025937,"",""
City Owned Within CDs.csv,7413025938,"",""
City Owned Within CDs.csv,7413025939,"",""
City Owned Within CDs.csv,7413025940,"",""
City Owned Within CDs.csv,7413025941,"",""
City Owned Within CDs.csv,7413025942,"",""
City Owned Within CDs.csv,7413025943,"",""
City Owned Within CDs.csv,7413025944,"",""
City Owned Within CDs.csv,7413025945,"",""
City Owned Within CDs.csv,7413025946,"",""
City Owned Within CDs.csv,7413025947,"",""
City Owned Within CDs.csv,7413025948,"",""
City Owned Within CDs.csv,7413025949,"",""
City Owned Within CDs.csv,7413025950,"",""
City Owned Within CDs.csv,7413025951,"",""
City Owned Within CDs.csv,7413025952,"",""
City Owned Within CDs.csv,7413025953,"",""
City Owned Within CDs.csv,7413025954,"",""
City Owned Within CDs.csv,7413025955,"",""
City Owned Within CDs.csv,7413025956,"",""
City Owned Within CDs.csv,7413025957,"",""
City Owned Within CDs.csv,7413025958,"",""
City Owned Within CDs.csv,7413025959,"",""
City Owned Within CDs.csv,7413025960,"",""
City Owned Within CDs.csv,7413025961,"",""
City Owned Within CDs.csv,7413025962,"",""
City Owned Within CDs.csv,7413025969,"",""
City Owned Within CDs.csv,7413025970,"",""
City Owned Within CDs.csv,7413025971,"",""
City Owned Within CDs.csv,7413025972,"",""
City Owned Within CDs.csv,7413025973,"",""
City Owned Within CDs.csv,7413025974,"",""
City Owned Within CDs.csv,7413025975,"",""
City Owned Within CDs.csv,7413025976,"",""
City Owned Within CDs.csv,7413025977,"",""
City Owned Within CDs.csv,7413025978,"",""
City Owned Within CDs.csv,7413025979,"",""
City Owned Within CDs.csv,7413025982,"",""
City Owned Within CDs.csv,7413025983,"",""
City Owned Within CDs.csv,7413025984,"",""
City Owned Within CDs.csv,7413025985,"",""
City Owned Within CDs.csv,7413025986,"",""
City Owned Within CDs.csv,7413025987,"",""
City Owned Within CDs.csv,7413025988,"",""
City Owned Within CDs.csv,7413025989,"",""
City Owned Within CDs.csv,7413025990,"",""
City Owned Within CDs.csv,7413025991,"",""
City Owned Within CDs.csv,7413025992,"",""
City Owned Within CDs.csv,7413025993,"",""
City Owned Within CDs.csv,7413025995,"",""
City Owned Within CDs.csv,7413025996,"",""
City Owned Within CDs.csv,7413026903,"",""
City Owned Within CDs.csv,7413026904,"",""
City Owned Within CDs.csv,7413026905,"",""
City Owned Within CDs.csv,7413026906,"",""
City Owned Within CDs.csv,7413026907,"",""
City Owned Within CDs.csv,7413026908,"",""
City Owned Within CDs.csv,7413026909,"",""
City Owned Within CDs.csv,7413026910,"",""
City Owned Within CDs.csv,7413026911,"",""
City Owned Within CDs.csv,7413026912,"",""
City Owned Within CDs.csv,7413026913,"",""
City Owned Within CDs.csv,7413026914,"",""
City Owned Within CDs.csv,7413026915,"",""
City Owned Within CDs.csv,7413026916,"",""
City Owned Within CDs.csv,7413026917,"",""
City Owned Within CDs.csv,7413026918,"",""
City Owned Within CDs.csv,7413026919,"",""
City Owned Within CDs.csv,7413026920,"",""
City Owned Within CDs.csv,7413027901,"",""
City Owned Within CDs.csv,7413027902,"",""
City Owned Within CDs.csv,7413027903,"",""
City Owned Within CDs.csv,7413027904,"",""
City Owned Within CDs.csv,7413027905,"",""
City Owned Within CDs.csv,7413027906,"",""
City Owned Within CDs.csv,7413027907,"",""
City Owned Within CDs.csv,7413027908,"",""
City Owned Within CDs.csv,7413027909,"",""
City Owned Within CDs.csv,7413027910,"",""
City Owned Within CDs.csv,7413027911,"",""
City Owned Within CDs.csv,7413027912,"",""
City Owned Within CDs.csv,7413027913,"",""
City Owned Within CDs.csv,7413027914,"",""
City Owned Within CDs.csv,7413027915,"",""
City Owned Within CDs.csv,7413027916,"",""
City Owned Within CDs.csv,7413027917,"",""
City Owned Within CDs.csv,7413027918,"",""
City Owned Within CDs.csv,7413035901,"",""
City Owned Within CDs.csv,7413035902,"",""
City Owned Within CDs.csv,7413035903,"",""
City Owned Within CDs.csv,7413035904,"",""
City Owned Within CDs.csv,7413035905,"",""
City Owned Within CDs.csv,7413035906,"",""
City Owned Within CDs.csv,7413035907,"",""
City Owned Within CDs.csv,7413035908,"",""
City Owned Within CDs.csv,7413035909,"",""
City Owned Within CDs.csv,7413035910,"",""
City Owned Within CDs.csv,7413035911,"",""
City Owned Within CDs.csv,7413035912,"",""
City Owned Within CDs.csv,7413035913,"",""
City Owned Within CDs.csv,7413035914,"",""
City Owned Within CDs.csv,7413035915,"",""
City Owned Within CDs.csv,7413035916,"",""
City Owned Within CDs.csv,7413035917,"",""
City Owned Within CDs.csv,7413035918,"",""
City Owned Within CDs.csv,7413035919,"",""
City Owned Within CDs.csv,7413035920,"",""
City Owned Within CDs.csv,7413035921,"",""
City Owned Within CDs.csv,7413035922,"",""
City Owned Within CDs.csv,7413035923,"",""
City Owned Within CDs.csv,7413035924,"",""
City Owned Within CDs.csv,7413035925,"",""
City Owned Within CDs.csv,7413035926,"",""
City Owned Within CDs.csv,7413035927,"",""
City Owned Within CDs.csv,7413035928,"",""
City Owned Within CDs.csv,7413035929,"",""
City Owned Within CDs.csv,7413035930,"",""
City Owned Within CDs.csv,7413035931,"",""
City Owned Within CDs.csv,7413036901,"",""
City Owned Within CDs.csv,7413036902,"",""
City Owned Within CDs.csv,7413036903,"",""
City Owned Within CDs.csv,7413036904,"",""
City Owned Within CDs.csv,7413036905,"",""
City Owned Within CDs.csv,7413036906,"",""
City Owned Within CDs.csv,7413036907,"",""
City Owned Within CDs.csv,7413036908,"",""
City Owned Within CDs.csv,7413036909,"",""
City Owned Within CDs.csv,7413036910,"",""
City Owned Within CDs.csv,7413036911,"",""
City Owned Within CDs.csv,7413036912,"",""
City Owned Within CDs.csv,7413036913,"",""
City Owned Within CDs.csv,7413036914,"",""
City Owned Within CDs.csv,7413036915,"",""
City Owned Within CDs.csv,7413036916,"",""
City Owned Within CDs.csv,7413036917,"",""
City Owned Within CDs.csv,7413036918,"",""
City Owned Within CDs.csv,7413036919,"",""
City Owned Within CDs.csv,7413036920,"",""
City Owned Within CDs.csv,7413036921,"",""
City Owned Within CDs.csv,7413036922,"",""
City Owned Within CDs.csv,7413036923,"",""
City Owned Within CDs.csv,7413036924,"",""
City Owned Within CDs.csv,7414003900,"",""
City Owned Within CDs.csv,7414004900,"",""
City Owned Within CDs.csv,7414020900,"",""
City Owned Within CDs.csv,7414023900,"",""
City Owned Within CDs.csv,7416001900,"",""
City Owned Within CDs.csv,7416034900,"",""
City Owned Within CDs.csv,7417001900,"",""
City Owned Within CDs.csv,7417001903,"",""
City Owned Within CDs.csv,7417001904,"",""
City Owned Within CDs.csv,7417001905,"",""
City Owned Within CDs.csv,7417001906,"",""
City Owned Within CDs.csv,7417001907,"",""
City Owned Within CDs.csv,7417001909,"",""
City Owned Within CDs.csv,7417001913,"",""
City Owned Within CDs.csv,7417001914,"",""
City Owned Within CDs.csv,7417002900,"",""
City Owned Within CDs.csv,7417005901,"",""
City Owned Within CDs.csv,7417005902,"",""
City Owned Within CDs.csv,7417005903,"",""
City Owned Within CDs.csv,7417005904,"",""
City Owned Within CDs.csv,7417005905,"",""
City Owned Within CDs.csv,7417005906,"",""
City Owned Within CDs.csv,7417005907,"",""
City Owned Within CDs.csv,7417005908,"",""
City Owned Within CDs.csv,7417005909,"",""
City Owned Within CDs.csv,7417005910,"",""
City Owned Within CDs.csv,7417005911,"",""
City Owned Within CDs.csv,7417007901,"",""
City Owned Within CDs.csv,7417007904,"",""
City Owned Within CDs.csv,7417007909,"",""
City Owned Within CDs.csv,7417007913,"",""
City Owned Within CDs.csv,7417008900,"",""
City Owned Within CDs.csv,7417008903,"",""
City Owned Within CDs.csv,7417008909,"",""
City Owned Within CDs.csv,7417009900,"",""
City Owned Within CDs.csv,7417009901,"",""
City Owned Within CDs.csv,7417009902,"",""
