ain,supplied_address,address_from_apn,latitude,longitude,source_files
2701002903,"","",,,"City Owned Within CDs.csv, Master Property List (Simple) 03-7-2013- Update (1) (2) manual cleaned.csv, Recreation and Parks - Provided by Department manual cleaned.csv"
2701002907,"","",,,City Owned Within CDs.csv
2701002908,"","",,,City Owned Within CDs.csv
2701004912,"","",,,City Owned Within CDs.csv
2701004913,"","",,,City Owned Within CDs.csv
2701005900,"","",,,"Building Book - GSD - 4468 FY 2014_by_building_book_number.csv, Building Book - GSD - 4468 FY 2014_listed_by_address.csv, City Owned Within CDs.csv"
2821019903,"","",,,"Master Property List (Simple) 03-7-2013- Update (1) (2) manual cleaned.csv, City Owned Within CDs.csv"
2822019900,"","",,,City Owned Within CDs.csv
2846003900,"","",,,City Owned Within CDs.csv
4117024912,"","",,,City Owned Within CDs.csv
2701002909,"","",,,City Owned Within CDs.csv
2701002910,"","",,,City Owned Within CDs.csv
2701003907,"","",,,City Owned Within CDs.csv
2701004907,"","",,,"Building Book - GSD - 4468 FY 2014_by_building_book_number.csv, Building Book - GSD - 4468 FY 2014_listed_by_address.csv, City Owned Within CDs.csv"
2870009901,"","",,,"Recreation and Parks - Provided by Department manual cleaned.csv, City Owned Within CDs.csv"
2707001904,"","",,,City Owned Within CDs.csv
2707010907,"","",,,City Owned Within CDs.csv
2708001902,"","",,,City Owned Within CDs.csv
2708001903,"","",,,City Owned Within CDs.csv
2723001913,"","",,,City Owned Within CDs.csv
2707014900,"","",,,"Building Book - GSD - 4468 FY 2014_by_building_book_number.csv, Building Book - GSD - 4468 FY 2014_listed_by_address.csv, City Owned Within CDs.csv"
2707023900,"","",,,"Insured Buildings & Uninsured Buildings -CAO - 359.csv, Building Book - GSD - 4468 FY 2014_by_building_book_number.csv, Building Book - GSD - 4468 FY 2014_listed_by_address.csv, City Owned Within CDs.csv"
2708001900,"","",,,City Owned Within CDs.csv
2717005901,"","",,,City Owned Within CDs.csv
2708001905,"","",,,"Building Book - GSD - 4468 FY 2014_by_building_book_number.csv, Building Book - GSD - 4468 FY 2014_listed_by_address.csv, City Owned Within CDs.csv"
2708001906,"","",,,City Owned Within CDs.csv
2717005902,"","",,,City Owned Within CDs.csv
2717010912,"","",,,City Owned Within CDs.csv
2723001914,"","",,,City Owned Within CDs.csv
2708001907,"","",,,"Building Book - GSD - 4468 FY 2014_by_building_book_number.csv, Building Book - GSD - 4468 FY 2014_listed_by_address.csv, City Owned Within CDs.csv"
2711001903,"","",,,City Owned Within CDs.csv
2711002901,"","",,,City Owned Within CDs.csv
2711012902,"","",,,City Owned Within CDs.csv
2711013900,"","",,,City Owned Within CDs.csv
2711015903,"","",,,City Owned Within CDs.csv
2711016901,"","",,,City Owned Within CDs.csv
2715012903,"","",,,City Owned Within CDs.csv
2715012908,"","",,,City Owned Within CDs.csv
2715013900,"","",,,City Owned Within CDs.csv
2722004900,"","",,,City Owned Within CDs.csv
2722004901,"","",,,City Owned Within CDs.csv
2722023900,"","",,,City Owned Within CDs.csv
2722023901,"","",,,City Owned Within CDs.csv
2722023902,"","",,,City Owned Within CDs.csv
2722023903,"","",,,City Owned Within CDs.csv
2715026900,"","",,,City Owned Within CDs.csv
2715032900,"","",,,City Owned Within CDs.csv
2715032901,"","",,,City Owned Within CDs.csv
2715034908,"","",,,City Owned Within CDs.csv
2722027900,"","",,,City Owned Within CDs.csv
2722028901,"","",,,City Owned Within CDs.csv
2722037900,"","",,,City Owned Within CDs.csv
2723001912,"","",,,City Owned Within CDs.csv
2734033901,"","",,,City Owned Within CDs.csv
2741001900,"","",,,City Owned Within CDs.csv
2723002901,"","",,,City Owned Within CDs.csv
2723004900,"","",,,City Owned Within CDs.csv
2723004901,"","",,,City Owned Within CDs.csv
2723004902,"","",,,City Owned Within CDs.csv
2723005904,"","",,,City Owned Within CDs.csv
2723006900,"","",,,"Building Book - GSD - 4468 FY 2014_listed_by_address.csv, Master Property List (Simple) 03-7-2013- Update (1) (2) manual cleaned.csv, Recreation and Parks - Provided by Department manual cleaned.csv, Building Book - GSD - 4468 FY 2014_by_building_book_number.csv, City Owned Within CDs.csv"
2723009903,"","",,,City Owned Within CDs.csv
2745006900,"","",,,City Owned Within CDs.csv
2746001900,"","",,,City Owned Within CDs.csv
2723010904,"","",,,"Building Book - GSD - 4468 FY 2014_by_building_book_number.csv, Building Book - GSD - 4468 FY 2014_listed_by_address.csv, City Owned Within CDs.csv"
2723010912,"","",,,City Owned Within CDs.csv
2723013903,"","",,,City Owned Within CDs.csv
2723018900,"","",,,City Owned Within CDs.csv
2727005900,"","",,,City Owned Within CDs.csv
2727021900,"","",,,"City Owned Within CDs.csv, Master Property List (Simple) 03-7-2013- Update (1) (2) manual cleaned.csv, Recreation and Parks - Provided by Department manual cleaned.csv"
2727021901,"","",,,City Owned Within CDs.csv
2727021903,"","",,,City Owned Within CDs.csv
2727021904,"","",,,City Owned Within CDs.csv
2728020902,"","",,,City Owned Within CDs.csv
2729024901,"","",,,City Owned Within CDs.csv
2731008906,"","",,,City Owned Within CDs.csv
2731012901,"","",,,City Owned Within CDs.csv
4117008921,"","",,,City Owned Within CDs.csv
2731018900,"","",,,City Owned Within CDs.csv
2731019900,"","",,,"Building Book - GSD - 4468 FY 2014_by_building_book_number.csv, Building Book - GSD - 4468 FY 2014_listed_by_address.csv, City Owned Within CDs.csv"
2731019902,"","",,,City Owned Within CDs.csv
2746001901,"","",,,City Owned Within CDs.csv
2746001902,"","",,,City Owned Within CDs.csv
2746001903,"","",,,City Owned Within CDs.csv
2746001904,"","",,,City Owned Within CDs.csv
2746001905,"","",,,City Owned Within CDs.csv
2746001907,"","",,,City Owned Within CDs.csv
2870009902,"","",,,City Owned Within CDs.csv
4117009908,"","",,,City Owned Within CDs.csv
4117009909,"","",,,City Owned Within CDs.csv
2731020919,"","",,,"Building Book - GSD - 4468 FY 2014_by_building_book_number.csv, Building Book - GSD - 4468 FY 2014_listed_by_address.csv, City Owned Within CDs.csv"
2731020924,"","",,,City Owned Within CDs.csv
2731024900,"","",,,"Building Book - GSD - 4468 FY 2014_listed_by_address.csv, Master Property List (Simple) 03-7-2013- Update (1) (2) manual cleaned.csv, Department of Building & Safety Vacant Buildings.csv, Building Book - GSD - 4468 FY 2014_by_building_book_number.csv, City Owned Within CDs.csv, Recreation and Parks - Provided by Department manual cleaned.csv"
2731024901,"","",,,City Owned Within CDs.csv
2731024903,"","",,,City Owned Within CDs.csv
2733002900,"","",,,City Owned Within CDs.csv
2733002901,"","",,,City Owned Within CDs.csv
2734027900,"","",,,City Owned Within CDs.csv
2734029900,"","",,,City Owned Within CDs.csv
2746005901,"","",,,City Owned Within CDs.csv
2746011902,"","",,,City Owned Within CDs.csv
2746016900,"","",,,"Insured Buildings & Uninsured Buildings -CAO - 359.csv, Building Book - GSD - 4468 FY 2014_by_building_book_number.csv, Building Book - GSD - 4468 FY 2014_listed_by_address.csv, City Owned Within CDs.csv"
2747004901,"","",,,"Building Book - GSD - 4468 FY 2014_by_building_book_number.csv, Building Book - GSD - 4468 FY 2014_listed_by_address.csv, City Owned Within CDs.csv"
2747010907,"","",,,"Building Book - GSD - 4468 FY 2014_by_building_book_number.csv, Building Book - GSD - 4468 FY 2014_listed_by_address.csv, City Owned Within CDs.csv"
2747010908,"","",,,"Building Book - GSD - 4468 FY 2014_listed_by_address.csv, City Owned Within CDs.csv, Leased properties to NPOs - GSD - 110 - FY 2014.csv, Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"
2747010909,"","",,,City Owned Within CDs.csv
2748001901,"","",,,City Owned Within CDs.csv
2748005900,"","",,,City Owned Within CDs.csv
2755007900,"","",,,City Owned Within CDs.csv
2761001908,"","",,,City Owned Within CDs.csv
2761001909,"","",,,City Owned Within CDs.csv
2761009900,"","",,,City Owned Within CDs.csv
2763030900,"","",,,City Owned Within CDs.csv
2763030901,"","",,,City Owned Within CDs.csv
4007019900,"","",,,City Owned Within CDs.csv
4117024913,"","",,,City Owned Within CDs.csv
4117024914,"","",,,City Owned Within CDs.csv
2761009901,"","",,,City Owned Within CDs.csv
2761010901,"","",,,City Owned Within CDs.csv
2763037900,"","",,,"Insured Buildings & Uninsured Buildings -CAO - 359.csv, Building Book - GSD - 4468 FY 2014_by_building_book_number.csv, Building Book - GSD - 4468 FY 2014_listed_by_address.csv, City Owned Within CDs.csv"
4007020900,"","",,,"City Owned Within CDs.csv, Department of Building & Safety Vacant Buildings.csv"
4007022900,"","",,,City Owned Within CDs.csv
4008019904,"","",,,City Owned Within CDs.csv
2761013900,"","",,,City Owned Within CDs.csv
2761026900,"","",,,City Owned Within CDs.csv
2761027900,"","",,,City Owned Within CDs.csv
2761040902,"","",,,City Owned Within CDs.csv
2762030900,"","",,,City Owned Within CDs.csv
2763001904,"","",,,City Owned Within CDs.csv
2763001905,"","",,,City Owned Within CDs.csv
2763002900,"","",,,City Owned Within CDs.csv
2763019902,"","",,,City Owned Within CDs.csv
2763020900,"","",,,City Owned Within CDs.csv
2763021900,"","",,,City Owned Within CDs.csv
4106002901,"","",,,"City Owned Within CDs.csv, Neighborhood Land Trust Empty Lots .csv, Own a Piece of LA - OPLA (3).csv"
2769001902,"","",,,"Insured Buildings & Uninsured Buildings -CAO - 359.csv, Building Book - GSD - 4468 FY 2014_by_building_book_number.csv, Building Book - GSD - 4468 FY 2014_listed_by_address.csv, City Owned Within CDs.csv"
2769001904,"","",,,City Owned Within CDs.csv
2769001905,"","",,,City Owned Within CDs.csv
2769018902,"","",,,City Owned Within CDs.csv
2770001900,"","",,,City Owned Within CDs.csv
2770002900,"","",,,City Owned Within CDs.csv
2770012900,"","",,,City Owned Within CDs.csv
2770013900,"","",,,"Building Book - GSD - 4468 FY 2014_by_building_book_number.csv, Building Book - GSD - 4468 FY 2014_listed_by_address.csv, City Owned Within CDs.csv"
2770013901,"","",,,City Owned Within CDs.csv
2770018902,"","",,,City Owned Within CDs.csv
2770018903,"","",,,City Owned Within CDs.csv
2770018904,"","",,,City Owned Within CDs.csv
2779019900,"","",,,City Owned Within CDs.csv
2779019902,"","",,,City Owned Within CDs.csv
2784006901,"","",,,City Owned Within CDs.csv
2779022902,"","",,,City Owned Within CDs.csv
2779022906,"","",,,City Owned Within CDs.csv
2780023900,"","",,,City Owned Within CDs.csv
2781007900,"","",,,City Owned Within CDs.csv
2781017900,"","",,,"Insured Buildings & Uninsured Buildings -CAO - 359.csv, Building Book - GSD - 4468 FY 2014_by_building_book_number.csv, Building Book - GSD - 4468 FY 2014_listed_by_address.csv, City Owned Within CDs.csv"
2781019900,"","",,,City Owned Within CDs.csv
2781019901,"","",,,City Owned Within CDs.csv
2782011900,"","",,,City Owned Within CDs.csv
2782014901,"","",,,City Owned Within CDs.csv
2783025901,"","",,,City Owned Within CDs.csv
2783028901,"","",,,City Owned Within CDs.csv
2784002902,"","",,,City Owned Within CDs.csv
2784003901,"","",,,"Building Book - GSD - 4468 FY 2014_by_building_book_number.csv, Building Book - GSD - 4468 FY 2014_listed_by_address.csv, City Owned Within CDs.csv"
2784003907,"","",,,City Owned Within CDs.csv
2784003909,"","",,,City Owned Within CDs.csv
2784004901,"","",,,City Owned Within CDs.csv
2784008902,"","",,,City Owned Within CDs.csv
2870010901,"","",,,"Recreation and Parks - Provided by Department manual cleaned.csv, City Owned Within CDs.csv"
2870024900,"","",,,City Owned Within CDs.csv
2871001904,"","",,,City Owned Within CDs.csv
4106002902,"","",,,"City Owned Within CDs.csv, Own a Piece of LA - OPLA (3).csv"
4107008905,"","",,,"City Owned Within CDs.csv, Neighborhood Land Trust Empty Lots .csv, Own a Piece of LA - OPLA (3).csv"
2871001906,"","",,,City Owned Within CDs.csv
2871006900,"","",,,"Building Book - GSD - 4468 FY 2014_by_building_book_number.csv, Building Book - GSD - 4468 FY 2014_listed_by_address.csv, City Owned Within CDs.csv"
2871021900,"","",,,City Owned Within CDs.csv
2872001900,"","",,,City Owned Within CDs.csv
4107009904,"","",,,"City Owned Within CDs.csv, Neighborhood Land Trust Empty Lots .csv, Own a Piece of LA - OPLA (3).csv"
4107014905,"","",,,"City Owned Within CDs.csv, Neighborhood Land Trust Empty Lots .csv, Own a Piece of LA - OPLA (3).csv"
4107014909,"","",,,"City Owned Within CDs.csv, Neighborhood Land Trust Empty Lots .csv, Own a Piece of LA - OPLA (3).csv"
4107014910,"","",,,"City Owned Within CDs.csv, Neighborhood Land Trust Empty Lots .csv, Own a Piece of LA - OPLA (3).csv"
4107018902,"","",,,"City Owned Within CDs.csv, Projected Surplus Properties Sales FY15-16 (Per GSD).csv, Neighborhood Land Trust Empty Lots .csv, Own a Piece of LA - OPLA (3).csv"
4107018903,"","",,,"City Owned Within CDs.csv, Neighborhood Land Trust Empty Lots .csv, Own a Piece of LA - OPLA (3).csv"
4108027900,"","",,,"City Owned Within CDs.csv, Neighborhood Land Trust Empty Lots .csv, Own a Piece of LA - OPLA (3).csv"
4117024915,"","",,,City Owned Within CDs.csv
2872023900,"","",,,"Building Book - GSD - 4468 FY 2014_by_building_book_number.csv, Building Book - GSD - 4468 FY 2014_listed_by_address.csv, City Owned Within CDs.csv"
4006002900,"","",,,City Owned Within CDs.csv
4006003900,"","",,,City Owned Within CDs.csv
4006011903,"","",,,City Owned Within CDs.csv
4006013901,"","",,,City Owned Within CDs.csv
4006014901,"","",,,City Owned Within CDs.csv
4006017900,"","",,,City Owned Within CDs.csv
4006017901,"","",,,City Owned Within CDs.csv
4006018901,"","",,,"CRA Property List Oct 2012.csv, City Owned Within CDs.csv"
4006021900,"","",,,City Owned Within CDs.csv
4006023900,"","",,,"City Owned Within CDs.csv, Own a Piece of LA - OPLA (3).csv"
4006023901,"","",,,City Owned Within CDs.csv
4006024900,"","",,,City Owned Within CDs.csv
4006025900,"","",,,City Owned Within CDs.csv
4007016900,"","",,,City Owned Within CDs.csv
4110014901,"","",,,City Owned Within CDs.csv
4117024916,"","",,,City Owned Within CDs.csv
4009014900,"","",,,City Owned Within CDs.csv
4104017904,"","",,,"City Owned Within CDs.csv, Neighborhood Land Trust Empty Lots .csv, Own a Piece of LA - OPLA (3).csv"
4104018902,"","",,,"City Owned Within CDs.csv, Neighborhood Land Trust Empty Lots .csv, Own a Piece of LA - OPLA (3).csv"
4105016900,"","",,,City Owned Within CDs.csv
4105017900,"","",,,"City Owned Within CDs.csv, Neighborhood Land Trust Empty Lots .csv, Own a Piece of LA - OPLA (3).csv"
4105017901,"","",,,"City Owned Within CDs.csv, Neighborhood Land Trust Empty Lots .csv, Own a Piece of LA - OPLA (3).csv"
4106002900,"","",,,"City Owned Within CDs.csv, Neighborhood Land Trust Empty Lots .csv, Own a Piece of LA - OPLA (3).csv"
4113001900,"","",,,City Owned Within CDs.csv
4116003900,"","",,,"Building Book - GSD - 4468 FY 2014_listed_by_address.csv, City Owned Within CDs.csv, Master Property List (Simple) 03-7-2013- Update (1) (2) manual cleaned.csv, Recreation and Parks - Provided by Department manual cleaned.csv, Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"
4116003901,"","",,,"Building Book - GSD - 4468 FY 2014_by_building_book_number.csv, Building Book - GSD - 4468 FY 2014_listed_by_address.csv, City Owned Within CDs.csv"
4116007900,"","",,,City Owned Within CDs.csv
4116007901,"","",,,City Owned Within CDs.csv
4117009910,"","",,,City Owned Within CDs.csv
4115021900,"","",,,"undeclared surplus property by id.csv, City Owned Within CDs.csv, Neighborhood Land Trust Empty Lots .csv"
4115021901,"","",,,City Owned Within CDs.csv
4116002901,"","",,,City Owned Within CDs.csv
4116002903,"","",,,City Owned Within CDs.csv
4116002904,"","",,,City Owned Within CDs.csv
4116002905,"","",,,City Owned Within CDs.csv
4116002906,"","",,,City Owned Within CDs.csv
4116002908,"","",,,City Owned Within CDs.csv
4117024917,"","",,,City Owned Within CDs.csv
4117025904,"","",,,City Owned Within CDs.csv
4116007911,"","",,,City Owned Within CDs.csv
4116007912,"","",,,City Owned Within CDs.csv
4116007919,"","",,,City Owned Within CDs.csv
4116007920,"","",,,City Owned Within CDs.csv
4116010902,"","",,,City Owned Within CDs.csv
4116034900,"","",,,City Owned Within CDs.csv
4117001902,"","",,,"Insured Buildings & Uninsured Buildings -CAO - 359.csv, Building Book - GSD - 4468 FY 2014_listed_by_address.csv, City Owned Within CDs.csv, Building Book - GSD - 4468 FY 2014_by_building_book_number.csv"
4117007902,"","",,,City Owned Within CDs.csv
4117007907,"","",,,City Owned Within CDs.csv
4117025905,"","",,,City Owned Within CDs.csv
4117007909,"","",,,City Owned Within CDs.csv
4117007910,"","",,,City Owned Within CDs.csv
4117007911,"","",,,City Owned Within CDs.csv
4117007912,"","",,,City Owned Within CDs.csv
4117007913,"","",,,City Owned Within CDs.csv
4117007914,"","",,,City Owned Within CDs.csv
4117007915,"","",,,City Owned Within CDs.csv
4117007916,"","",,,City Owned Within CDs.csv
4117008911,"","",,,City Owned Within CDs.csv
4117008912,"","",,,City Owned Within CDs.csv
4117008913,"","",,,City Owned Within CDs.csv
4117008914,"","",,,City Owned Within CDs.csv
4117008915,"","",,,City Owned Within CDs.csv
4117008916,"","",,,City Owned Within CDs.csv
4117008917,"","",,,City Owned Within CDs.csv
4117008918,"","",,,City Owned Within CDs.csv
4117008919,"","",,,City Owned Within CDs.csv
4117025906,"","",,,City Owned Within CDs.csv
4117009911,"","",,,City Owned Within CDs.csv
4117009912,"","",,,City Owned Within CDs.csv
4117009913,"","",,,City Owned Within CDs.csv
4117009914,"","",,,City Owned Within CDs.csv
4117009915,"","",,,City Owned Within CDs.csv
4117009916,"","",,,City Owned Within CDs.csv
4117009917,"","",,,City Owned Within CDs.csv
4117009918,"","",,,City Owned Within CDs.csv
4117009919,"","",,,City Owned Within CDs.csv
4117009920,"","",,,City Owned Within CDs.csv
4117009921,"","",,,City Owned Within CDs.csv
4117009922,"","",,,City Owned Within CDs.csv
4117010906,"","",,,City Owned Within CDs.csv
4117010907,"","",,,City Owned Within CDs.csv
4117010908,"","",,,City Owned Within CDs.csv
4117010909,"","",,,City Owned Within CDs.csv
4117010910,"","",,,City Owned Within CDs.csv
4117025907,"","",,,City Owned Within CDs.csv
4117025908,"","",,,City Owned Within CDs.csv
4117010911,"","",,,City Owned Within CDs.csv
4117010912,"","",,,City Owned Within CDs.csv
4117010913,"","",,,City Owned Within CDs.csv
4117010914,"","",,,City Owned Within CDs.csv
4117010915,"","",,,City Owned Within CDs.csv
4117011906,"","",,,City Owned Within CDs.csv
4117011908,"","",,,City Owned Within CDs.csv
4122003907,"","",,,"City Owned Within CDs.csv, Neighborhood Land Trust Empty Lots .csv, Own a Piece of LA - OPLA (3).csv"
4122011910,"","",,,"City Owned Within CDs.csv, Neighborhood Land Trust Empty Lots .csv, Own a Piece of LA - OPLA (3).csv"
4122011911,"","",,,"City Owned Within CDs.csv, Neighborhood Land Trust Empty Lots .csv, Own a Piece of LA - OPLA (3).csv"
4129023909,"","",,,City Owned Within CDs.csv
4117012903,"","",,,City Owned Within CDs.csv
4117013906,"","",,,City Owned Within CDs.csv
4117013908,"","",,,City Owned Within CDs.csv
4117023905,"","",,,City Owned Within CDs.csv
4117014903,"","",,,City Owned Within CDs.csv
4117014904,"","",,,City Owned Within CDs.csv
4117015905,"","",,,City Owned Within CDs.csv
4117015906,"","",,,City Owned Within CDs.csv
4117016903,"","",,,City Owned Within CDs.csv
4117016905,"","",,,City Owned Within CDs.csv
4117016906,"","",,,City Owned Within CDs.csv
4117018904,"","",,,City Owned Within CDs.csv
4117019902,"","",,,City Owned Within CDs.csv
4117019904,"","",,,City Owned Within CDs.csv
4117020906,"","",,,City Owned Within CDs.csv
4117020907,"","",,,City Owned Within CDs.csv
4117021903,"","",,,City Owned Within CDs.csv
4117022905,"","",,,City Owned Within CDs.csv
4117022906,"","",,,City Owned Within CDs.csv
4117023900,"","",,,City Owned Within CDs.csv
4117017900,"","",,,City Owned Within CDs.csv
4117017904,"","",,,City Owned Within CDs.csv
4117017906,"","",,,City Owned Within CDs.csv
4117018903,"","",,,City Owned Within CDs.csv
4117023906,"","",,,City Owned Within CDs.csv
4117023907,"","",,,City Owned Within CDs.csv
4117024907,"","",,,City Owned Within CDs.csv
4117024908,"","",,,City Owned Within CDs.csv
4117025909,"","",,,City Owned Within CDs.csv
4117025910,"","",,,City Owned Within CDs.csv
4117025911,"","",,,City Owned Within CDs.csv
4117025912,"","",,,City Owned Within CDs.csv
4117025913,"","",,,City Owned Within CDs.csv
4117025914,"","",,,City Owned Within CDs.csv
4117025915,"","",,,City Owned Within CDs.csv
4117026900,"","",,,City Owned Within CDs.csv
4117026919,"","",,,City Owned Within CDs.csv
4117027913,"","",,,City Owned Within CDs.csv
4117027914,"","",,,City Owned Within CDs.csv
4117031900,"","",,,City Owned Within CDs.csv
4117032900,"","",,,City Owned Within CDs.csv
4117033900,"","",,,City Owned Within CDs.csv
4117034900,"","",,,City Owned Within CDs.csv
4117036900,"","",,,City Owned Within CDs.csv
4122013900,"","",,,"City Owned Within CDs.csv, Neighborhood Land Trust Empty Lots .csv, Own a Piece of LA - OPLA (3).csv"
4124020916,"","",,,City Owned Within CDs.csv
4124020917,"","",,,City Owned Within CDs.csv
4124020918,"","",,,City Owned Within CDs.csv
4128005900,"","",,,City Owned Within CDs.csv
4117036901,"","",,,City Owned Within CDs.csv
4123018926,"","",,,City Owned Within CDs.csv
4128014902,"","",,,City Owned Within CDs.csv
4117036902,"","",,,City Owned Within CDs.csv
4122022927,"","",,,"Insured Buildings & Uninsured Buildings -CAO - 359.csv, Building Book - GSD - 4468 FY 2014_listed_by_address.csv, GSD Facilities  For Filming.csv, Master Property List (Simple) 03-7-2013- Update (1) (2) manual cleaned.csv, Building Book - GSD - 4468 FY 2014_by_building_book_number.csv, City Owned Within CDs.csv, Recreation and Parks - Provided by Department manual cleaned.csv"
4128016915,"","",,,City Owned Within CDs.csv
4117036903,"","",,,City Owned Within CDs.csv
4117037900,"","",,,City Owned Within CDs.csv
4119006912,"","",,,City Owned Within CDs.csv
4119006913,"","",,,"Building Book - GSD - 4468 FY 2014_by_building_book_number.csv, Building Book - GSD - 4468 FY 2014_listed_by_address.csv, City Owned Within CDs.csv"
4122022928,"","",,,City Owned Within CDs.csv
4122022929,"","",,,"Insured Buildings & Uninsured Buildings -CAO - 359.csv, Building Book - GSD - 4468 FY 2014_by_building_book_number.csv, Building Book - GSD - 4468 FY 2014_listed_by_address.csv, City Owned Within CDs.csv"
4122022930,"","",,,City Owned Within CDs.csv
4124002916,"","",,,City Owned Within CDs.csv
4128016916,"","",,,City Owned Within CDs.csv
4128017913,"","",,,City Owned Within CDs.csv
4129023911,"","",,,City Owned Within CDs.csv
4122023916,"","",,,City Owned Within CDs.csv
4122024918,"","",,,City Owned Within CDs.csv
4123015900,"","",,,"City Owned Within CDs.csv, Neighborhood Land Trust Empty Lots .csv, Own a Piece of LA - OPLA (3).csv"
4314016901,"","",,,City Owned Within CDs.csv
4122023917,"","",,,City Owned Within CDs.csv
4123018927,"","",,,City Owned Within CDs.csv
4124019923,"","",,,City Owned Within CDs.csv
4206034906,"","",,,"Building Book - GSD - 4468 FY 2014_listed_by_address.csv, Master Property List (Simple) 03-7-2013- Update (1) (2) manual cleaned.csv, Recreation and Parks - Provided by Department manual cleaned.csv, Building Book - GSD - 4468 FY 2014_by_building_book_number.csv, City Owned Within CDs.csv"
4288029900,"","",,,"Properties in BIDS - Compiled.csv, City Owned Within CDs.csv"
4124003914,"","",,,City Owned Within CDs.csv
4124019924,"","",,,City Owned Within CDs.csv
4124020904,"","",,,City Owned Within CDs.csv
4124020905,"","",,,City Owned Within CDs.csv
4124020907,"","",,,City Owned Within CDs.csv
4124020913,"","",,,City Owned Within CDs.csv
4124008929,"","",,,City Owned Within CDs.csv
4124008930,"","",,,City Owned Within CDs.csv
4124020914,"","",,,City Owned Within CDs.csv
4124020915,"","",,,City Owned Within CDs.csv
4124015901,"","",,,City Owned Within CDs.csv
4124015902,"","",,,City Owned Within CDs.csv
4124019901,"","",,,City Owned Within CDs.csv
4124019904,"","",,,City Owned Within CDs.csv
4124019906,"","",,,City Owned Within CDs.csv
4124019907,"","",,,City Owned Within CDs.csv
4124019908,"","",,,City Owned Within CDs.csv
4124019919,"","",,,City Owned Within CDs.csv
4124019920,"","",,,City Owned Within CDs.csv
4124019921,"","",,,City Owned Within CDs.csv
4124019922,"","",,,City Owned Within CDs.csv
4238024905,"","",,,"Properties in BIDS - Compiled.csv, City Owned Within CDs.csv"
4124021914,"","",,,City Owned Within CDs.csv
4124022920,"","",,,City Owned Within CDs.csv
4124023913,"","",,,City Owned Within CDs.csv
4238024906,"","",,,"Properties in BIDS - Compiled.csv, City Owned Within CDs.csv"
4124024917,"","",,,City Owned Within CDs.csv
4124025927,"","",,,City Owned Within CDs.csv
4124025928,"","",,,City Owned Within CDs.csv
4124025929,"","",,,City Owned Within CDs.csv
4124025930,"","",,,City Owned Within CDs.csv
4128002900,"","",,,City Owned Within CDs.csv
4128002901,"","",,,City Owned Within CDs.csv
4128004900,"","",,,City Owned Within CDs.csv
4128004920,"","",,,City Owned Within CDs.csv
4124025931,"","",,,City Owned Within CDs.csv
4124027900,"","",,,City Owned Within CDs.csv
4124027901,"","",,,City Owned Within CDs.csv
4124027902,"","",,,City Owned Within CDs.csv
4124027903,"","",,,City Owned Within CDs.csv
4124027904,"","",,,City Owned Within CDs.csv
4124027905,"","",,,City Owned Within CDs.csv
4124027906,"","",,,City Owned Within CDs.csv
4124028900,"","",,,City Owned Within CDs.csv
4125006900,"","",,,"City Owned Within CDs.csv, Neighborhood Land Trust Empty Lots .csv, Own a Piece of LA - OPLA (3).csv"
4125008900,"","",,,"City Owned Within CDs.csv, Neighborhood Land Trust Empty Lots .csv, Own a Piece of LA - OPLA (3).csv"
4125008901,"","",,,"City Owned Within CDs.csv, Neighborhood Land Trust Empty Lots .csv, Own a Piece of LA - OPLA (3).csv"
4125022914,"","",,,City Owned Within CDs.csv
4125022915,"","",,,City Owned Within CDs.csv
4125026900,"","",,,City Owned Within CDs.csv
4238024907,"","",,,"Properties in BIDS - Compiled.csv, City Owned Within CDs.csv"
4128017914,"","",,,City Owned Within CDs.csv
4128024900,"","",,,City Owned Within CDs.csv
4128024903,"","",,,City Owned Within CDs.csv
4128024904,"","",,,City Owned Within CDs.csv
4129001901,"","",,,City Owned Within CDs.csv
4129002906,"","",,,City Owned Within CDs.csv
4129003909,"","",,,City Owned Within CDs.csv
4129002900,"","",,,City Owned Within CDs.csv
4129003911,"","",,,City Owned Within CDs.csv
4129019909,"","",,,City Owned Within CDs.csv
4238024908,"","",,,"Properties in BIDS - Compiled.csv, City Owned Within CDs.csv"
4129003912,"","",,,City Owned Within CDs.csv
4129004913,"","",,,City Owned Within CDs.csv
4129005900,"","",,,City Owned Within CDs.csv
4129007900,"","",,,City Owned Within CDs.csv
4129007903,"","",,,City Owned Within CDs.csv
4129007905,"","",,,City Owned Within CDs.csv
4129021922,"","",,,City Owned Within CDs.csv
4129015900,"","",,,City Owned Within CDs.csv
4129015902,"","",,,City Owned Within CDs.csv
4129016900,"","",,,City Owned Within CDs.csv
4129019904,"","",,,City Owned Within CDs.csv
4129023907,"","",,,City Owned Within CDs.csv
4129023918,"","",,,City Owned Within CDs.csv
4129023920,"","",,,City Owned Within CDs.csv
4129024901,"","",,,City Owned Within CDs.csv
4129026910,"","",,,City Owned Within CDs.csv
4129026911,"","",,,City Owned Within CDs.csv
4129026912,"","",,,City Owned Within CDs.csv
4129026913,"","",,,City Owned Within CDs.csv
4238024909,"","",,,"Properties in BIDS - Compiled.csv, City Owned Within CDs.csv"
4238025901,"","",,,"Properties in BIDS - Compiled.csv, City Owned Within CDs.csv"
4129026914,"","",,,City Owned Within CDs.csv
